36.4843616696,19.0419824678,14.5904098416
45.8326472611,11.1907338055,29.2834387588
36.0541746504,12.0932163227,5.7208244113
41.7779960381,0.774914568596,4.67111286748
59.8572775808,0.732926944523,14.629075108
40.8078909927,8.06884417978,11.2562200618
58.4157725565,15.7832176811,40.1949097569
58.4885010794,9.26875718984,19.2219617147
61.6455994711,10.2122462469,27.5171890092
42.1302134854,5.53852925924,26.6001191421
40.6774978544,18.93719782,24.374201798
41.3195662644,17.5913492533,25.8569642262
47.1333388615,8.7646849533,22.8934491491
41.4742744705,14.402853215,-3.4525501904
59.9895540291,5.91223638585,10.01566354
56.7919188204,1.41666293847,8.23125618451
45.8555192418,27.3670719195,13.9167605974
80.5881570917,7.07544356289,5.51430671153
9.31721344726,0.464380834543,1.30813614597
73.5686255388,1.49495200578,5.18908653198
82.3325396733,2.02475337976,6.75652000374
54.6452579738,6.55229341982,16.5617725269
69.452264697,17.8202286695,32.8763971168
54.9596749422,11.9587892682,12.4479202452
57.0717502527,8.40037704788,19.672218874
45.3608754215,9.54030704945,28.7551316356
40.8219827355,9.52971450059,-7.84317879394
46.9669140028,13.8846104643,25.945023075
59.9654987916,5.1716695947,25.0051119001
55.3613007176,13.1037100803,17.0332050534
55.0104448143,16.9898563755,27.3801066263
53.6874213226,14.1107147973,24.4577296431
43.3602532777,16.3228500832,13.7620369232
43.4181183646,13.0841610123,26.3408000719
42.9434177579,8.95526334927,20.1937776006
32.5090520384,2.23155736061,4.3459207957
83.3961731828,6.44691199703,12.1313713578
43.0569596673,-4.06589633215,-4.03467528543
56.138156483,16.5006084514,30.846121293
81.9718684108,0.50492070165,10.9882755273
61.4182010361,1.32562307498,29.333876859
36.396723452,13.3848197697,-6.08179796362
37.9719976954,3.26924192753,8.21361200656
43.0497196775,2.14236135439,1.28413678825
64.8958003021,7.74511253615,28.5072536142
52.067459359,14.3959015289,20.5036959673
53.1651235469,14.0692952297,13.99986097
28.6505592441,8.53228535997,9.61723976461
60.3282849982,-0.00232736579406,0.00501725551244
80.3196129336,21.3132672874,6.12614479775
55.0874505118,7.81343967222,22.492850289
32.243997073,17.9201410857,13.8258199555
43.6107523661,7.94577295523,4.89326915572
39.2186334555,8.6029813816,8.00196198847
50.0730425799,10.6732335861,25.129441069
53.9183629368,8.14581186914,17.0583591296
61.9416924219,-0.971306703191,19.6110578536
46.9799418037,25.2733404764,44.2234702861
68.691871537,6.28414717471,11.4553961225
52.2437678966,22.4711037684,41.5066579652
66.2731644541,7.93202948997,8.80771910255
43.0133641258,2.83659205435,16.9610307625
37.4023317775,1.79304981228,0.952689196461
81.8403526251,3.59948913997,2.3932027137
37.9157832536,4.93715429576,11.1717602979
53.7555988999,3.58094336845,14.892232584
51.0158346732,25.2075927987,24.2199179994
53.5107683554,7.44741036764,11.8566278117
76.1176415322,3.6956333396,-4.25905316323
43.6858877831,1.34614069852,7.37526313604
44.0473881565,14.0394583115,16.1641638522
51.5921536644,16.5072673825,23.2215190418
55.9144631668,23.9117867112,44.4103104009
50.988098141,23.9998181436,42.4119161647
54.9702707631,9.20410178937,21.9387623921
67.3378443727,14.9712178919,27.150880463
65.7555095716,10.7458316131,-2.12978718588
57.2028753382,10.5275645542,27.0785804803
44.640160879,7.07095013645,18.1053994124
58.3796768373,3.6150886452,15.9358770733
55.2831052125,12.5776771423,42.7590646958
53.8357010742,12.9060550825,34.4995266804
63.9146168501,7.63862818507,7.40440952691
48.0254088974,14.6511538925,17.514740531
63.0608887155,3.4025275459,13.1170560752
54.6796192368,-0.00235646144708,0.000300011778061
53.8231783706,1.19711376804,4.36169803579
47.5042052098,6.70792171083,25.1528669629
43.3917920286,-12.666094423,13.6615924628
33.1427491394,7.19888040081,14.2324570212
45.1521824546,7.94071370062,11.5921015275
39.0968699642,6.15481938573,14.3238357383
44.9730174379,7.6049114235,18.4852890877
58.5645875974,7.07131233397,8.08427250387
51.6202967953,3.83867419106,11.4409916413
66.2266160462,11.3034210079,29.9104533851
35.5950385433,12.5703189329,10.3516943551
47.0842648765,5.58059696972,17.2004632894
38.2619734354,9.1480927538,13.4981452182
57.9273280487,7.26149516603,13.1673406768
39.961958382,24.512823296,-10.2948671046
36.6978791324,43.0385774204,33.743995087
63.9124348376,4.28616874995,15.4111141819
62.9652820893,4.04122371724,3.6509333291
34.7313820677,-0.00105457295163,0.00199897792688
38.8962639555,16.4631453574,27.8854802869
36.4607601884,9.78831284973,15.7830271355
48.002790814,11.3263398768,30.5048473383
64.9800462145,-15.0450952672,35.0696660485
43.4614380843,2.41865186189,3.16813413477
61.505746756,1.83900897172,20.0498886538
60.540440802,6.11302936744,7.1220834653
28.7989882945,6.24991482275,13.2973220071
55.6808185504,6.66453559713,19.7472727356
59.3463179757,8.28916163874,23.9768942304
50.9824629076,14.1725748122,20.5034125791
41.4844847281,2.91151253088,13.9234924477
58.0462698181,9.49362450814,17.8300996163
58.4630257982,23.172445474,13.2194270224
52.2780810018,2.17124778337,17.9496548311
55.5736182529,-8.99362292528,-6.85950136728
51.9870009173,2.56163769175,3.5359562445
42.7463735169,14.4879503946,17.8052431503
33.8420342358,7.01692472213,11.0624122206
67.3556590884,-0.303913804923,-0.940667485555
54.084937249,4.61326041125,19.2483409358
37.4867424626,5.69372982216,21.424370835
68.1026551079,5.18728147651,22.2806387353
37.4328127306,8.26010815135,8.79964014007
57.2911774335,8.07107694066,-2.65388711985
45.0707186138,0.58498253285,5.04325836379
65.6706927066,8.14420352079,27.8120731467
42.6677780586,14.4595302851,17.7585220058
54.7157827067,12.6504217024,17.7463393932
